fare_amount,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hourofday,dayofweek
14.1,1,-73.954844,40.769042999999996,-73.996628,40.747982,14,4
7.5,1,-73.973276,40.763889,-73.986964,40.749407,13,0
5.3,1,-73.98270699999999,40.762201,-73.98575,40.77025,8,3
4.5,1,-73.951133,40.72442,-73.955117,40.71829,10,1
8.1,1,-74.00395999999999,40.74297,-73.981942,40.740520000000004,14,4
4.9,2,-73.969862,40.798907,-73.96050600000001,40.811637,21,3
7.0,2,-73.986785,40.7478,-73.978672,40.741102000000005,18,2
14.5,2,-73.999448,40.725145,-73.98715899999999,40.765209000000006,3,2
16.5,1,-73.99565600000001,40.744083,-73.956532,40.771311,18,2
5.3,2,-73.98048299999999,40.775633,-73.98134,40.786435,9,6
18.0,1,-74.00599670000001,40.70840454,-73.95912170000001,40.76183701,20,5
9.5,1,-74.00325775,40.74897003,-73.97894287,40.78218842,12,0
7.3,5,-73.976682,40.758803,-73.99073800000001,40.756372999999996,11,5
8.5,5,-73.97766700000001,40.753212,-73.971362,40.761307,8,0
7.0,1,-74.000164,40.742872999999996,-73.990718,40.761309000000004,14,5
10.1,1,-73.991434,40.726208,-73.96981099999999,40.753068,19,2
10.5,1,-73.96900600000001,40.762881,-73.919111,40.74303,13,0
6.1,1,-73.975138,40.75545,-73.991457,40.765423999999996,19,4
7.3,5,-74.004355,40.721892,-74.017195,40.705003000000005,17,5
4.5,1,-73.977352,40.78752,-73.975482,40.779295,20,3
11.5,1,-73.987507,40.75607,-74.008725,40.71615,18,6
18.0,5,-73.958802,40.815162,-73.95226,40.770438,15,5
4.5,1,-73.981018,40.779587,-73.973365,40.790128,14,2
10.9,5,-74.004875,40.730121999999994,-73.978623,40.65491,20,0
9.7,1,-73.988691,40.768951,-73.976538,40.790754,16,6
5.7,3,-73.988737,40.731320000000004,-73.9976,40.716827,16,3
10.1,1,-73.9884,40.74398,-74.00999,40.725477000000005,23,4
4.5,1,-73.997923,40.682933,-73.996444,40.693984,12,5
3.0,1,-73.987782,40.765203,-73.990799,40.760894,4,0
18.0,6,-74.00818000000001,40.705791999999995,-73.973642,40.753805,8,1
6.0,1,-73.975512,40.749047,-73.981877,40.74178,12,4
12.1,1,-73.944906,40.774982,-73.950377,40.813071,9,1
6.5,5,-73.961417,40.760272,-73.972187,40.765316999999996,21,2
15.5,1,-73.930059,40.767202000000005,-73.872353,40.751015,20,5
16.1,1,-74.005409,40.73964,-73.960566,40.764856,20,3
11.0,2,-73.978464,40.788136,-73.946137,40.773223,11,0
19.0,6,-73.95908,40.7805,-73.987308,40.73912,13,1
10.1,1,-73.975015,40.733142,-74.006623,40.711355,9,5
6.0,1,-73.945727,40.773553,-73.951103,40.782789,1,6
8.0,1,-73.98149599999999,40.737262,-73.999853,40.721983,19,0
9.5,2,-73.9851,40.686683,-73.95613,40.675874,18,4
4.1,1,-73.987324,40.770427000000005,-73.979951,40.781164000000004,16,5
4.9,4,-73.98966999999999,40.742296,-73.997228,40.746986,16,2
8.0,1,-73.98609300000001,40.750107,-73.998832,40.755320000000005,0,6
15.5,1,-73.991493,40.749881,-74.011066,40.709244,20,5
21.5,1,-73.97695159999999,40.79057693,-73.99625397,40.74043274,8,3
26.9,1,-73.959932,40.762177,-73.873322,40.878853,23,1
13.7,3,-73.980848,40.753562,-73.975913,40.791212,2,6
13.7,2,-73.98382,40.730137,-73.981865,40.773403,19,0
10.5,1,-74.004705,40.746871999999996,-73.98695500000001,40.761022,20,2
6.5,1,-74.004459,40.742128,-74.000276,40.727652,2,6
5.5,3,-73.983478,40.755992,-73.97846,40.752171999999995,20,0
15.0,2,-73.981195,40.765212,-73.974317,40.732132,11,6
10.5,1,-73.958241,40.765297,-73.974559,40.756842999999996,8,2
10.1,1,-73.96281,40.763193,-73.98950699999999,40.769512,18,3
6.9,5,-73.987865,40.749507,-73.96838000000001,40.762425,21,0
27.7,1,-73.88538299999999,40.773108,-73.972277,40.765295,17,1
5.0,5,-73.979352,40.752465,-73.949562,40.772487,17,5
9.0,1,-73.9789,40.75594,-73.993747,40.735762,11,4
10.5,1,-73.99073299999999,40.760971999999995,-74.00995,40.7217,20,3
5.5,1,-73.966687,40.764112,-73.96343,40.75431,0,6
5.3,1,-73.95803599999999,40.772870000000005,-73.969528,40.760415,23,5
4.5,1,-73.967738,40.762761,-73.976964,40.754743,23,4
13.7,1,-73.984829,40.749533,-74.008741,40.704214,4,5
6.1,1,-73.953408,40.78845,-73.937105,40.797897999999996,1,3
13.7,1,-73.989092,40.756208,-73.94695300000001,40.785095,21,5
5.7,2,-73.98435,40.754334,-73.967775,40.759943,6,3
5.0,2,-73.969667,40.75657,-73.996452,40.75974,5,4
12.0,1,-73.956795,40.770957,-73.92073,40.755507,18,2
8.1,6,-74.00885799999999,40.716152,-73.993937,40.744002,17,3
4.1,1,-73.963657,40.774033,-73.956367,40.779746,17,0
7.3,1,-74.00680899999999,40.743844,-74.00986999999999,40.721565999999996,7,1
4.5,1,-73.994805,40.725808,-73.988615,40.737038,9,5
4.0,1,-73.976915,40.753112,-73.977772,40.759775,12,2
10.0,1,-74.015146,40.648136,-74.025122,40.623419,18,6
4.5,1,-73.97575378,40.79178619,-73.97089386,40.78604126,20,3
4.1,1,-73.98671800000001,40.733832,-73.98961800000001,40.738479999999996,15,0
5.3,2,-73.98228,40.770637,-73.98284699999999,40.782145,12,3
7.0,1,-73.99033299999999,40.756353000000004,-73.97653199999999,40.752871999999996,19,0
19.5,1,-73.946956,40.771878,-74.002,40.725619,11,1
6.5,1,-73.97693634,40.77993774,-73.98213959,40.76438522,21,1
24.0,1,-73.978803,40.720048999999996,-73.93911999999999,40.816413,14,2
4.0,1,-73.974085,40.784729999999996,-73.97437,40.791571999999995,13,4
45.0,1,-73.78142,40.647523,-73.97939000000001,40.737235999999996,19,2
11.5,4,-74.001403,40.727465,-73.973893,40.755790000000005,20,3
7.3,3,-73.954123,40.756862,-73.954123,40.756862,22,4
24.9,1,-74.002608,40.749699,-73.91708100000001,40.827847,23,1
13.5,1,-73.99508,40.739810999999996,-73.962163,40.759485,21,0
6.0,1,-73.961107,40.76059,-73.966624,40.770301,13,3
11.3,3,-73.96333,40.765809999999995,-73.974089,40.737216,16,1
6.5,1,-73.881155,40.756119,-73.890311,40.747039,7,1
27.7,1,-74.00372,40.731867,-73.86545,40.770788,17,1
16.0,1,-73.98112900000001,40.721268,-73.99078399999999,40.750215999999995,9,2
52.0,3,-73.989047,40.731466999999995,-73.78387,40.643607,4,4
11.7,2,-73.98324699999999,40.779561,-74.00571500000001,40.737743,4,6
4.1,1,-73.998597,40.719457,-73.99238199999999,40.724915,0,0
15.5,5,-73.967507,40.762807,-73.9979,40.722787,11,4
4.9,1,-73.996763,40.763526,-73.990335,40.757362,20,4
10.5,1,-73.96694183,40.80408478,-73.98233795,40.774086,0,3
7.0,1,-73.97497559,40.75309753,-73.98537445,40.74300766,22,5
5.3,1,-73.98028000000001,40.765512,-73.987195,40.752045,1,5
3.5,1,-73.984665,40.748047,-73.987487,40.744352,20,1
12.9,2,-73.94294599999999,40.682654,-73.978335,40.715606,20,2
4.5,2,-73.985834,40.743887,-73.99029,40.738106,12,1
9.5,1,-73.96266700000001,40.769829,-73.981001,40.785933,23,3
8.5,1,-73.98509,40.727925,-73.99016999999999,40.741836,7,5
4.5,1,-73.989032,40.736805,-73.98888199999999,40.726955,17,1
13.3,5,-74.00281,40.760518,-73.975838,40.749327,10,6
9.3,3,-73.97494300000001,40.755061,-74.00384100000001,40.741414,11,6
9.5,1,-73.98883000000001,40.763645000000004,-74.00699499999999,40.749,19,2
23.7,1,-73.844966,40.740488,-73.844966,40.740488,11,1
10.5,2,-73.979387,40.755743,-74.00494300000001,40.735193,22,3
3.7,1,-73.935722,40.761103000000006,-73.942302,40.754261,1,2
4.5,1,-73.99933,40.749207,-74.002955,40.739925,15,4
9.0,1,-73.9673996,40.75759506,-73.97760773,40.74825668,11,4
16.0,1,-74.008108,40.722913,-73.945144,40.719652,8,0
7.3,1,-74.003619,40.747766,-73.983473,40.764540000000004,12,2
4.5,1,-73.969799,40.757173,-73.96328299999999,40.762223999999996,18,4
57.33,1,-73.79153199999999,40.645227,-73.989797,40.756992,4,5
7.5,1,-73.980225,40.78065,-73.98814499999999,40.761540000000004,17,2
6.5,6,-74.00019073,40.72663879,-73.99400329999999,40.74119949,15,0
4.9,1,-74.001173,40.74156,-73.987115,40.740646999999996,20,4
5.5,1,-73.99547700000001,40.760225,-74.003702,40.753535,6,2
6.5,1,-73.960693,40.781387,-73.969043,40.798281,8,2
13.0,1,-73.989884,40.756564000000004,-73.967118,40.759163,17,0
57.33,6,-73.77680699999999,40.645787,-73.986025,40.73285,11,2
22.5,1,-73.993205,40.692807,-73.975765,40.75122,20,0
4.5,1,-74.00191099999999,40.740441,-73.992308,40.753876,14,2
10.5,1,-73.999125,40.76051,-73.972438,40.762372,8,2
5.0,1,-73.98658752,40.761913299999996,-73.98976898,40.761913299999996,11,5
12.0,1,-73.99511899999999,40.679999,-73.952931,40.683033,19,0
17.0,1,-73.968512,40.767709,-73.961318,40.812038,20,5
6.1,1,-73.97981800000001,40.73522,-73.99025,40.74658,10,5
15.5,1,-73.969122,40.76767,-73.99136700000001,40.732197,20,5
9.7,1,-73.995705,40.749157000000004,-73.967799,40.762343,16,6
18.0,1,-73.922865,40.743882,-73.991215,40.750402,20,5
6.5,3,-73.98958,40.762602,-73.993303,40.753657000000004,20,6
21.0,1,-73.96639,40.767692,-74.008595,40.705735,17,5
6.9,5,-74.002812,40.715653,-74.013368,40.703808,21,0
5.3,2,-73.993515,40.721514,-73.984107,40.725535,12,3
16.5,2,-74.01231384,40.706836700000004,-73.98073578,40.68063354,20,5
9.0,1,-73.976341,40.781446,-73.947098,40.779947,11,4
36.33,2,-73.974823,40.764595,-73.861447,40.7682,17,5
12.5,1,-73.998582,40.745142,-73.983852,40.770097,22,1
34.3,1,-73.99901700000001,40.744428000000006,-74.036046,40.747375,19,1
8.5,1,-73.964415,40.764559000000006,-73.951582,40.746718,15,4
6.5,1,-73.95264300000001,40.783451,-73.946058,40.777673,10,5
22.0,1,-73.950292,40.77991,-74.00783299999999,40.752007,12,6
6.5,1,-73.983896,40.733641999999996,-73.978965,40.719645,7,0
8.1,1,-73.99459,40.751272,-73.971133,40.753937,22,4
15.3,2,-73.981205,40.7445,-73.948959,40.801787,6,3
10.0,1,-74.016003,40.71515,-74.00484,40.706752,10,2
11.0,1,-74.003035,40.727796999999995,-73.990173,40.757313,16,6
12.5,6,-74.004762,40.752125,-73.98350699999999,40.747271999999995,18,2
7.7,4,-74.01630300000001,40.715352,-74.004936,40.723475,15,3
5.3,5,-73.977977,40.773562,-73.963115,40.774879999999996,10,3
12.6,1,-73.975838,40.761334999999995,-73.980303,40.726333000000004,21,0
8.0,1,-73.981448,40.768122,-73.952725,40.79207,11,1
21.7,1,-73.977533,40.758585,-74.01319699999999,40.705482,20,0
8.1,1,-73.97628900000001,40.764875,-73.96990799999999,40.760008,13,0
6.5,1,-74.006588,40.733047,-74.011076,40.715883000000005,10,2
9.5,1,-73.985382,40.735659999999996,-73.96333299999999,40.755865,15,1
14.9,5,-73.976733,40.743937,-73.969755,40.799997999999995,16,2
6.0,1,-73.9829,40.750285,-73.974925,40.741792,23,3
5.5,2,-73.992062,40.749515,-73.98706,40.742872,10,1
3.3,1,-73.954787,40.775715000000005,-73.947537,40.77282,18,5
19.5,1,-73.96378299999999,40.798108,-73.99231999999999,40.745296999999994,11,1
80.9,1,-73.874492,40.774055,-74.119698,40.559908,18,6
24.9,1,-73.989995,40.762364,-73.95618499999999,40.723393,23,1
8.5,1,-73.998763,40.725685,-74.004412,40.751132,21,0
4.1,4,-73.983097,40.677215999999994,-73.978403,40.684137,11,4
5.7,5,-73.967902,40.759695,-73.953092,40.780007,7,2
10.0,5,-73.985458,40.7594,-73.992073,40.749466999999996,22,4
11.0,1,-74.00060500000001,40.747412,-73.978775,40.759052000000004,20,1
10.1,4,-73.93897700000001,40.70577,-73.95076999999999,40.703688,12,3
8.1,5,-73.95866,40.764183,-73.981797,40.773457,9,2
8.1,1,-73.959112,40.777545,-73.97188299999999,40.795555,1,5
12.5,1,-73.98477936,40.76937485,-73.95433807,40.78971863,21,4
3.3,1,-73.989408,40.757244,-73.98660699999999,40.755001,13,6
9.0,1,-73.980912,40.747541999999996,-73.97877,40.764682,11,4
15.5,1,-73.961527,40.802015000000004,-74.000956,40.76271,20,5
19.3,5,-73.95254200000001,40.768287,-74.01273499999999,40.717157,7,2
10.0,5,-73.987072,40.733307,-73.96334499999999,40.766290000000005,22,4
8.1,1,-73.99306700000001,40.752938,-74.001137,40.756353000000004,16,5
5.3,1,-73.987268,40.750253,-73.988173,40.756712,23,5
4.5,1,-73.97690582,40.75444794,-73.97612762,40.75183868,9,1
13.5,3,-73.98112488,40.68995285,-73.96440887,40.70613098,1,5
12.5,1,-73.993705,40.751452,-73.99110999999999,40.730821999999996,6,4
24.1,2,-73.95400699999999,40.787091,-73.87316,40.774408,15,1
17.5,2,-73.987432,40.729974,-73.945336,40.707598,14,0
6.1,1,-73.945572,40.778214,-73.953041,40.785928000000006,18,0
14.5,1,-73.98567800000001,40.723168,-73.998162,40.677642,11,5
4.5,1,-73.969447,40.762192,-73.976825,40.755691999999996,22,2
5.3,1,-73.969515,40.785216999999996,-73.97903199999999,40.771988,8,3
11.3,2,-73.986858,40.719553000000005,-73.962046,40.762995000000004,1,3
25.0,1,-73.978325,40.757682,-74.006025,40.706782000000004,14,2
4.0,1,-73.931108,40.764891999999996,-73.920952,40.759885,0,3
18.1,2,-73.99345,40.736174,-73.946252,40.782161,14,0
5.0,1,-73.97154300000001,40.760117,-73.977639,40.750597,19,1
9.0,3,-73.986672,40.753192999999996,-73.996173,40.732363,12,0
49.15,1,-73.97256800000001,40.793822999999996,-73.79023000000001,40.646837,15,0
8.1,1,-73.990072,40.772052,-73.970232,40.794193,20,5
11.0,5,-73.980215,40.765182,-73.991272,40.750607,21,4
4.9,1,-73.974171,40.760365,-73.977297,40.749712,20,4
46.9,1,-73.872997,40.77417,-73.783168,40.909729999999996,15,0
8.5,5,-73.983812,40.773672,-74.003447,40.747457,12,1
19.7,1,-73.990628,40.739468,-73.985237,40.697468,13,0
4.1,1,-73.971553,40.782015,-73.977245,40.774454,16,1
12.9,4,-74.003901,40.707813,-73.9884,40.741229,15,3
15.0,1,-73.981888,40.783621999999994,-73.951838,40.769337,19,6
7.3,1,-73.980537,40.774792,-73.961777,40.776722,5,3
8.0,2,-73.95610046,40.77965546,-73.98043059999999,40.77019119,21,6
8.5,1,-74.004695,40.730270000000004,-74.00622,40.733785,17,4
4.6,1,-73.98846999999999,40.748782,-73.990387,40.756655,21,2
7.5,2,-73.962428,40.778746999999996,-73.971097,40.766787,13,4
3.5,5,-74.00562286,40.74570084,-74.00257111,40.74988937,10,4
13.0,1,-74.002821,40.749660999999996,-73.96034300000001,40.763073,20,1
5.3,1,-73.978123,40.752262,-73.986531,40.749286,14,4
8.0,1,-74.00522,40.721505,-74.00814799999999,40.738937,21,0
18.5,1,-74.016437,40.706742,-73.975425,40.751897,11,2
9.0,2,-73.95562199999999,40.782452,-73.970617,40.760797,12,1
47.04,1,-73.98607635,40.76002121,-73.87356567,40.7742424,15,5
8.1,1,-73.965278,40.757832,-73.982952,40.74929,20,5
6.5,1,-73.97811,40.786532,-73.982252,40.774712,6,1
5.3,1,-73.98310500000001,40.774625,-73.97211800000001,40.784762,8,3
7.0,1,-73.971903,40.763071000000004,-73.96351899999999,40.76201,8,0
7.3,1,-73.985742,40.741296999999996,-73.991612,40.754865,12,6
12.5,1,-73.992763,40.768297,-73.981085,40.737875,6,5
27.0,3,-74.00046,40.73017,-73.95867,40.8102,13,3
11.7,5,-73.997138,40.720602,-73.996213,40.760042,22,3
14.1,1,-73.995622,40.733377000000004,-73.979508,40.781742,12,5
38.33,6,-73.979095,40.756142,-73.867737,40.749382000000004,21,5
6.1,1,-73.9621,40.7679,-73.9739,40.757,19,2
7.3,1,-73.992719,40.750419,-73.995479,40.763839000000004,12,2
6.5,1,-74.004289,40.737891,-73.98246999999999,40.739517,19,5
14.9,5,-74.016765,40.70543,-73.971913,40.753865000000005,16,2
57.33,1,-73.776723,40.645196999999996,-73.995772,40.764452,9,5
6.5,1,-73.99526978,40.74500275,-73.98339081,40.74650574,23,5
4.1,1,-73.994737,40.731744,-74.001705,40.736564,16,1
22.5,1,-73.988043,40.722705,-73.922962,40.768545,15,6
6.1,2,-73.985557,40.759615000000004,-73.968588,40.754362,7,3
4.5,1,-73.96047800000001,40.775693,-73.95241999999999,40.781451000000004,14,1
5.0,1,-73.93782806,40.80381393,-73.94829559,40.80038452,6,4
8.5,1,-74.010405,40.720518,-73.9937,40.731186,23,6
13.5,3,-73.943127,40.777305,-73.98524,40.755417,21,5
7.3,1,-73.993078,40.762890000000006,-73.974323,40.789915,20,1
6.5,2,-73.96285999999999,40.763213,-73.97913,40.747293,14,1
8.1,1,-73.965862,40.758401,-73.981451,40.746221000000006,10,3
11.3,2,-73.997764,40.763915000000004,-73.963988,40.804933,13,0
11.0,2,-73.96968079,40.76324081,-73.95545197,40.76437378,11,0
15.5,1,-73.926498,40.765642,-73.97537,40.741367,20,5
6.5,1,-73.97466899999999,40.748412,-73.97786500000001,40.754034999999995,3,3
5.5,1,-73.978622,40.724484999999994,-73.99068,40.719,11,3
14.5,3,-73.953478,40.790671,-73.99264699999999,40.754971999999995,13,6
4.5,1,-73.971083,40.75357,-73.969962,40.749713,4,2
10.1,1,-73.957945,40.717653000000006,-73.96605500000001,40.688182,21,3
4.9,5,-73.96554499999999,40.759353000000004,-73.974168,40.744183,10,1
21.3,2,-73.874535,40.774085,-73.981227,40.696922,2,6
18.5,1,-73.96843,40.77063,-74.00713,40.74147,11,2
11.5,1,-73.994075,40.751227,-74.00484,40.723692,18,6
10.0,1,-73.984413,40.742807,-73.95855300000001,40.764332,18,6
7.3,5,-73.96779699999999,40.800557,-73.950067,40.802141999999996,17,5
6.1,1,-73.95361700000001,40.790942,-73.952167,40.777965,12,0
6.5,1,-74.010184,40.736102,-74.010181,40.7205,22,0
5.1,1,-73.96305799999999,40.804202000000004,-73.95652,40.803171999999996,10,3
12.5,1,-73.97776999999999,40.72606,-73.96568,40.71289,10,2
24.5,6,-74.001982,40.730227,-73.919202,40.775952000000004,17,2
37.5,2,-73.98667145,40.76648331,-73.82985687,40.75610733,17,5
4.0,1,-73.97844696,40.75218582,-73.98325348,40.74982071,18,6
7.5,1,-74.004087,40.742922,-73.99018000000001,40.767284000000004,0,4
7.7,2,-73.98088299999999,40.772467999999996,-73.95445699999999,40.774245,9,1
16.9,2,-74.00749300000001,40.726938,-73.952646,40.736740999999995,11,0
32.9,1,-73.864643,40.770534999999995,-74.011986,40.705658,15,0
9.7,1,-73.98501999999999,40.727468,-73.991548,40.750033,20,1
5.0,2,-73.956005,40.772094,-73.957993,40.777079,20,3
7.0,1,-73.97773743,40.7868576,-73.95944214,40.78117752,18,4
4.1,1,-73.95886,40.783607,-73.958155,40.776283,14,4
4.9,1,-74.005353,40.715047,-74.012612,40.709405,20,4
16.5,1,-73.95427704,40.7898941,-73.97187042,40.76581955,22,6
7.7,5,-74.000098,40.732857,-73.97797,40.751065000000004,1,5
14.5,1,-73.982665,40.77221,-74.005593,40.731442,14,3
6.9,2,-73.998345,40.721108,-74.00339,40.728862,20,5
14.1,1,-73.984619,40.748405,-73.94058100000001,40.788802000000004,2,6
11.7,1,-73.97273100000001,40.759178000000006,-74.001964,40.73965,11,1
8.0,1,-73.94507800000001,40.776469,-73.965436,40.75274,10,1
8.0,1,-73.988052,40.722297,-73.99884499999999,40.739212,12,4
26.5,2,-73.989053,40.718990000000005,-73.914663,40.758872,18,2
8.5,2,-73.98067474,40.74582291,-73.98899841,40.72694016,11,2
3.7,5,-73.95421,40.774457,-73.95919,40.768163,14,0
17.5,1,-73.982623,40.722607,-73.938735,40.715077,12,6
7.7,5,-73.96950799999999,40.753687,-73.988648,40.748533,7,1
5.0,2,-73.96321,40.79886,-73.97357,40.7846,13,3
7.0,1,-73.98696600000001,40.745105,-74.008049,40.739081,22,5
8.1,3,-73.994279,40.746139,-73.970421,40.756398,22,4
5.3,1,-73.972066,40.745835,-73.97130200000001,40.760418,23,3
4.5,1,-73.99900500000001,40.734056,-74.008175,40.73561,20,3
6.1,1,-73.978718,40.763873,-73.987827,40.753623,11,6
6.1,1,-73.93198199999999,40.795439,-73.949536,40.782864000000004,18,0
4.0,1,-73.9804,40.77815,-73.98387,40.78058,12,2
19.5,1,-73.958252,40.714647,-73.979282,40.771812,17,3
8.1,1,-74.003003,40.733371999999996,-73.9944,40.756559,22,1
3.3,6,-73.976747,40.790177,-73.976725,40.787975,17,3
4.1,1,-73.99404200000001,40.74607,-73.993023,40.737673,7,0
6.5,1,-73.98115,40.73749,-73.979075,40.750221999999994,23,0
2.9,2,-73.95142,40.779483,-73.952742,40.776841,10,3
13.7,1,-73.958529,40.810595,-73.98464799999999,40.760067,0,5
11.0,1,-73.97867584,40.72002029,-74.00154114,40.71492386,20,1
4.5,1,-73.976008,40.751104,-73.977575,40.756116,10,1
4.5,1,-73.99568000000001,40.723175,-73.988615,40.723114,14,2
6.1,1,-73.99035,40.756904999999996,-73.97532700000001,40.755138,18,0
6.0,1,-73.97864799999999,40.763267,-73.99135,40.753163,22,4
7.5,1,-73.981473,40.768898,-73.9836,40.758285,20,0
9.0,1,-73.962857,40.77839,-73.94645,40.779008000000005,10,0
9.5,1,-74.005893,40.735437,-73.979052,40.727452,23,3
9.7,1,-73.961138,40.769875,-73.972678,40.743538,14,1
12.1,1,-73.99068,40.734596999999994,-73.973279,40.763987,2,2
8.0,1,-73.99008179,40.75180054,-73.99173737,40.7336998,0,6
9.7,1,-73.9496068,40.77204776,-73.9713767,40.75353555,7,3
13.5,1,-73.980088,40.76086,-73.989779,40.746725,10,2
5.0,1,-73.97894699999999,40.785105,-73.969752,40.785475,11,5
10.0,2,-73.98889799999999,40.767346999999994,-74.00190500000001,40.739439000000004,11,3
6.0,1,-73.990186,40.771918,-73.982619,40.766767,22,4
7.0,1,-74.00565999999999,40.748475,-74.004757,40.73457,22,5
7.3,1,-73.980868,40.783878,-73.965785,40.804497,20,2
14.5,1,-73.989409,40.758691999999996,-73.990475,40.723492,17,6
3.7,1,-73.992866,40.742695,-73.985642,40.744273,15,5
6.1,1,-73.978158,40.750904999999996,-73.966904,40.758508,1,2
8.5,1,-73.96976,40.785528,-73.95821,40.769533,18,0
4.9,1,-73.966346,40.805659999999996,-73.960973,40.813751,20,2
8.1,2,-73.980473,40.78314,-73.99414499999999,40.755702,0,5
5.5,1,-73.961107,40.77186,-73.958827,40.765438,7,4
20.5,1,-73.953876,40.781189000000005,-73.865326,40.770734000000004,8,3
4.9,1,-73.987107,40.745311,-73.99042800000001,40.735152,13,6
6.5,1,-73.980088,40.739204,-73.976894,40.755883000000004,8,2
12.1,2,-73.99189799999999,40.749990000000004,-73.961477,40.765115,7,2
16.1,1,-73.95886,40.815263,-73.991362,40.75018,20,3
4.0,1,-73.956467,40.779552,-73.95363,40.786962,12,2
7.3,3,-73.978812,40.763022,-73.988037,40.737027000000005,22,4
7.3,1,-73.993748,40.751733,-73.97381,40.76447,16,4
9.7,1,-73.985848,40.761875,-73.99420500000001,40.745912,19,5
6.5,1,-74.001875,40.735335,-74.004086,40.716817,8,2
6.5,1,-73.97126007,40.79283142,-73.96042633,40.80371857,5,1
6.1,1,-73.95254200000001,40.800765000000006,-73.96448199999999,40.796895,9,6
6.5,1,-73.863086,40.756256,-73.863086,40.756256,14,2
8.1,4,-73.97636999999999,40.788663,-73.95307,40.77597,12,3
6.9,3,-73.979033,40.77725,-73.985878,40.756997,11,6
12.0,1,-74.00583649,40.71758652,-73.98818207,40.74945831,9,0
9.0,1,-74.005039,40.748939,-73.99345699999999,40.73403,10,0
11.7,1,-73.985495,40.731842,-73.982497,40.768324,7,0
5.3,1,-73.961197,40.760573,-73.951033,40.770762,7,4
8.1,1,-73.948422,40.774111,-73.9687,40.7575,14,4
13.0,2,-73.9945,40.750325,-73.984753,40.728359000000005,19,1
4.9,2,-73.979275,40.751905,-73.971517,40.763345,21,3
5.3,3,-73.97982900000001,40.776271,-73.982184,40.762796,11,3
